Sentence ID,Source,Target,System,Dataset,Family,Edit Type,Edit Sub-Type,Edit Classification,Structure Sub-Type,Quality,Information Impact,Grammar Error,Significance,Input Index,Output Index,Constituent Edits,Is Constituent Edit,Parent Edit Type,Constituent Input Index,Constituent Output Index,Input Text,Output Text
SALSA_EXAMPLES_038,"The 8mm and 16mm camera props used in the film had real film inside them, with LaBelle being taught how to use the cameras so that what was shot with them on set can be developed for usage in the film, as well as how to cut and splice film stock using the editing machines and film projectors of the time period.","LaBelle was taught how to use the 8mm and 16mm camera props with real film inside them, for the film. || She also learned how to cut and splice film stock using the editing machines and projectors of the time period.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,2,,"[[105, 121]]",0,False,N/A,[],[],,She also learned
SALSA_EXAMPLES_038,"The 8mm and 16mm camera props used in the film had real film inside them, with LaBelle being taught how to use the cameras so that what was shot with them on set can be developed for usage in the film, as well as how to cut and splice film stock using the editing machines and film projectors of the time period.","LaBelle was taught how to use the 8mm and 16mm camera props with real film inside them, for the film. || She also learned how to cut and splice film stock using the editing machines and projectors of the time period.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,reorder,Component-level Reorder,Good Reorder,,No Error,Same Information,No,2,"[[79, 110]]","[[0, 29]]",0,False,N/A,[],[],LaBelle being taught how to use,LaBelle was taught how to use
SALSA_EXAMPLES_038,"The 8mm and 16mm camera props used in the film had real film inside them, with LaBelle being taught how to use the cameras so that what was shot with them on set can be developed for usage in the film, as well as how to cut and splice film stock using the editing machines and film projectors of the time period.","LaBelle was taught how to use the 8mm and 16mm camera props with real film inside them, for the film. || She also learned how to cut and splice film stock using the editing machines and projectors of the time period.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,reorder,Trivial Change,Good Reorder,,Trivial,Same Information,No,0,"[[30, 46]]","[[88, 101]]",0,False,N/A,[],[],used in the film,for the film.
SALSA_EXAMPLES_038,"The 8mm and 16mm camera props used in the film had real film inside them, with LaBelle being taught how to use the cameras so that what was shot with them on set can be developed for usage in the film, as well as how to cut and splice film stock using the editing machines and film projectors of the time period.","LaBelle was taught how to use the 8mm and 16mm camera props with real film inside them, for the film. || She also learned how to cut and splice film stock using the editing machines and projectors of the time period.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Tense,Good Structure,Tense,No Error,Same Information,No,1,"[[[79, 106]]]","[[[0, 29]]]",1,False,N/A,"[[[79, 106]]]","[[[0, 29]]]",,
SALSA_EXAMPLES_038,"The 8mm and 16mm camera props used in the film had real film inside them, with LaBelle being taught how to use the cameras so that what was shot with them on set can be developed for usage in the film, as well as how to cut and splice film stock using the editing machines and film projectors of the time period.","LaBelle was taught how to use the 8mm and 16mm camera props with real film inside them, for the film. || She also learned how to cut and splice film stock using the editing machines and projectors of the time period.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Clausal Structure,Good Structure,Clausal Structure,No Error,Same Information,No,1,"[[[30, 34]]]","[[[88, 91]]]",1,False,N/A,"[[[30, 34]]]","[[[88, 91]]]",,
SALSA_EXAMPLES_039,"Following the release of Wednesday, Wednesday Addams's dance from the series and its fan recreations to Lady Gaga's song ""Bloody Mary"" went viral on video sharing service TikTok.","Following the release of "" Wednesday "", Addams'dance from the series and its fan recreations of Lady Gaga's song ""Bloody Mary"" went viral on the video sharing service TikTok.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[36, 45]]",,0,False,N/A,[],[],Wednesday,
SALSA_EXAMPLES_039,"Following the release of Wednesday, Wednesday Addams's dance from the series and its fan recreations to Lady Gaga's song ""Bloody Mary"" went viral on video sharing service TikTok.","Following the release of "" Wednesday "", Addams'dance from the series and its fan recreations of Lady Gaga's song ""Bloody Mary"" went viral on the video sharing service TikTok.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[101, 103]]","[[93, 95]]",0,False,N/A,[],[],to,of
SALSA_EXAMPLES_039,"Following the release of Wednesday, Wednesday Addams's dance from the series and its fan recreations to Lady Gaga's song ""Bloody Mary"" went viral on video sharing service TikTok.","Following the release of "" Wednesday "", Addams'dance from the series and its fan recreations of Lady Gaga's song ""Bloody Mary"" went viral on the video sharing service TikTok.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,1,,"[[141, 144]]",0,False,N/A,[],[],,the
SALSA_EXAMPLES_040,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.",Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,1,"[[118, 184]]",,0,False,N/A,[],[],including the city of Lviv which has experienced a total blackout.,
SALSA_EXAMPLES_041,"On November 5, 2022, FIFA sent out a letter to all participating nations telling them to cease and avoid any further or current discussion of Qatar's poor human rights records to ""respect all opinions and beliefs, without handing out moral lessons to the rest of the world"" and to ""focus on the football.""","On November 5, 2022, FIFA sent a letter to all of its participating nations. || This letter told them to stop discussing Qatar’s poor human rights records to “respect all opinions and beliefs, without handing out moral lessons to the rest of the world” and to “focus on the football.”.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[105, 127]]",,0,False,N/A,[],[],any further or current,
SALSA_EXAMPLES_041,"On November 5, 2022, FIFA sent out a letter to all participating nations telling them to cease and avoid any further or current discussion of Qatar's poor human rights records to ""respect all opinions and beliefs, without handing out moral lessons to the rest of the world"" and to ""focus on the football.""","On November 5, 2022, FIFA sent a letter to all of its participating nations. || This letter told them to stop discussing Qatar’s poor human rights records to “respect all opinions and beliefs, without handing out moral lessons to the rest of the world” and to “focus on the football.”.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[73, 80]]",,0,False,N/A,[],[],telling,
SALSA_EXAMPLES_041,"On November 5, 2022, FIFA sent out a letter to all participating nations telling them to cease and avoid any further or current discussion of Qatar's poor human rights records to ""respect all opinions and beliefs, without handing out moral lessons to the rest of the world"" and to ""focus on the football.""","On November 5, 2022, FIFA sent a letter to all of its participating nations. || This letter told them to stop discussing Qatar’s poor human rights records to “respect all opinions and beliefs, without handing out moral lessons to the rest of the world” and to “focus on the football.”.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[89, 104]]","[[105, 109]]",0,False,N/A,[],[],cease and avoid,stop
SALSA_EXAMPLES_041,"On November 5, 2022, FIFA sent out a letter to all participating nations telling them to cease and avoid any further or current discussion of Qatar's poor human rights records to ""respect all opinions and beliefs, without handing out moral lessons to the rest of the world"" and to ""focus on the football.""","On November 5, 2022, FIFA sent a letter to all of its participating nations. || This letter told them to stop discussing Qatar’s poor human rights records to “respect all opinions and beliefs, without handing out moral lessons to the rest of the world” and to “focus on the football.”.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[281, 305]]","[[260, 285]]",0,False,N/A,[],[],"""focus on the football.""",“focus on the football.”.
SALSA_EXAMPLES_041,"On November 5, 2022, FIFA sent out a letter to all participating nations telling them to cease and avoid any further or current discussion of Qatar's poor human rights records to ""respect all opinions and beliefs, without handing out moral lessons to the rest of the world"" and to ""focus on the football.""","On November 5, 2022, FIFA sent a letter to all of its participating nations. || This letter told them to stop discussing Qatar’s poor human rights records to “respect all opinions and beliefs, without handing out moral lessons to the rest of the world” and to “focus on the football.”.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,1,,"[[80, 96]]",0,False,N/A,[],[],,This letter told
SALSA_EXAMPLES_041,"On November 5, 2022, FIFA sent out a letter to all participating nations telling them to cease and avoid any further or current discussion of Qatar's poor human rights records to ""respect all opinions and beliefs, without handing out moral lessons to the rest of the world"" and to ""focus on the football.""","On November 5, 2022, FIFA sent a letter to all of its participating nations. || This letter told them to stop discussing Qatar’s poor human rights records to “respect all opinions and beliefs, without handing out moral lessons to the rest of the world” and to “focus on the football.”.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Tense,Good Structure,Tense,No Error,Same Information,No,1,"[[[128, 141]]]","[[[110, 120]]]",1,False,N/A,"[[[128, 141]]]","[[[110, 120]]]",,
SALSA_EXAMPLES_042,"The film has grossed over $552 million worldwide, becoming the eighth highest-grossing film of 2022.","The film made over $552 million, becoming the eighth highest-grossing film of 2022.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[39, 49]]",,0,False,N/A,[],[],"worldwide,",
SALSA_EXAMPLES_042,"The film has grossed over $552 million worldwide, becoming the eighth highest-grossing film of 2022.","The film made over $552 million, becoming the eighth highest-grossing film of 2022.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[13, 20]]","[[9, 13]]",0,False,N/A,[],[],grossed,made
SALSA_EXAMPLES_042,"The film has grossed over $552 million worldwide, becoming the eighth highest-grossing film of 2022.","The film made over $552 million, becoming the eighth highest-grossing film of 2022.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Tense,Good Structure,Tense,No Error,Same Information,No,2,"[[[9, 20]]]","[[[9, 13]]]",1,False,N/A,"[[[9, 20]]]","[[[9, 13]]]",,
SALSA_EXAMPLES_043,"In the opening game of their group, they defeated a much fancied Argentina side 2-1, ending an Argentine unbeaten streak of 36 games dating back to 2019.","In the opening game of their group, they defeated a much fancied Argentina side 2-1. || This ended an Argentine unbeaten streak of 36 games dating back to 2019.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,1,,"[[88, 92]]",0,False,N/A,[],[],,This
SALSA_EXAMPLES_043,"In the opening game of their group, they defeated a much fancied Argentina side 2-1, ending an Argentine unbeaten streak of 36 games dating back to 2019.","In the opening game of their group, they defeated a much fancied Argentina side 2-1. || This ended an Argentine unbeaten streak of 36 games dating back to 2019.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Tense,Good Structure,Tense,No Error,Same Information,No,1,"[[[85, 91]]]","[[[93, 98]]]",1,False,N/A,"[[[85, 91]]]","[[[93, 98]]]",,
SALSA_EXAMPLES_044,"The activists called out to the Russian delegation, stating that the Russians were war criminals who didn't have the right to be present at the conference and didn't deserve respect.",The activists said that the Russians were war criminals and shouldn’t be at the conference.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[14, 51]]",,0,False,N/A,[],[],"called out to the Russian delegation,",
SALSA_EXAMPLES_044,"The activists called out to the Russian delegation, stating that the Russians were war criminals who didn't have the right to be present at the conference and didn't deserve respect.",The activists said that the Russians were war criminals and shouldn’t be at the conference.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[155, 182]]",,0,False,N/A,[],[],and didn't deserve respect.,
SALSA_EXAMPLES_044,"The activists called out to the Russian delegation, stating that the Russians were war criminals who didn't have the right to be present at the conference and didn't deserve respect.",The activists said that the Russians were war criminals and shouldn’t be at the conference.,SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[97, 154]]","[[56, 91]]",0,False,N/A,[],[],who didn't have the right to be present at the conference,and shouldn’t be at the conference.
SALSA_EXAMPLES_044,"The activists called out to the Russian delegation, stating that the Russians were war criminals who didn't have the right to be present at the conference and didn't deserve respect.",The activists said that the Russians were war criminals and shouldn’t be at the conference.,SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Tense,Good Structure,Tense,No Error,Same Information,No,1,"[[[52, 59]]]","[[[14, 18]]]",1,False,N/A,"[[[52, 59]]]","[[[14, 18]]]",,
SALSA_EXAMPLES_045,The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.,The Supreme Court of the United Kingdom ruled that the Scottish government cannot hold another referendum on Scottish independence without permission from the British government.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,1,"[[146, 169]]",,0,False,N/A,[],[],from the United Kingdom,
SALSA_EXAMPLES_045,The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.,The Supreme Court of the United Kingdom ruled that the Scottish government cannot hold another referendum on Scottish independence without permission from the British government.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,2,"[[40, 51]]",,0,False,N/A,[],[],unanimously,
SALSA_EXAMPLES_045,The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.,The Supreme Court of the United Kingdom ruled that the Scottish government cannot hold another referendum on Scottish independence without permission from the British government.,SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[178, 186]]","[[139, 149]]",0,False,N/A,[],[],approval,permission
SALSA_EXAMPLES_045,The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.,The Supreme Court of the United Kingdom ruled that the Scottish government cannot hold another referendum on Scottish independence without permission from the British government.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[52, 58], [83, 95]]","[[40, 50], [75, 81]]",0,False,N/A,[],[],denies | the right to,ruled that | cannot
SALSA_EXAMPLES_045,The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.,The Supreme Court of the United Kingdom ruled that the Scottish government cannot hold another referendum on Scottish independence without permission from the British government.,SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[101, 109]]","[[87, 94]]",0,False,N/A,[],[],a second,another
SALSA_EXAMPLES_046,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. || Additionally, older images have been used to show buildings that have changed or been destroyed.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[168, 180]]",,0,False,N/A,[],[],where needed,
SALSA_EXAMPLES_046,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. || Additionally, older images have been used to show buildings that have changed or been destroyed.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[220, 233]]",,0,False,N/A,[],[],significantly,
SALSA_EXAMPLES_046,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. || Additionally, older images have been used to show buildings that have changed or been destroyed.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,3,"[[9, 28]]",,0,False,N/A,[],[],is illustrated with,
SALSA_EXAMPLES_046,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. || Additionally, older images have been used to show buildings that have changed or been destroyed.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,deletion,Trivial Change,Trivial Deletion,,Trivial,Generalization,No,0,"[[83, 86]]",,0,False,N/A,[],[],the,
SALSA_EXAMPLES_046,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. || Additionally, older images have been used to show buildings that have changed or been destroyed.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,3,"[[43, 61]]","[[14, 24]]",0,False,N/A,[],[],newly commissioned,"brand-new,"
SALSA_EXAMPLES_046,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. || Additionally, older images have been used to show buildings that have changed or been destroyed.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,3,"[[184, 194]]","[[183, 187]]",0,False,N/A,[],[],illustrate,show
SALSA_EXAMPLES_046,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. || Additionally, older images have been used to show buildings that have changed or been destroyed.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,3,"[[215, 219], [234, 241]]","[[208, 215]]",0,False,N/A,[],[],been | altered,changed
SALSA_EXAMPLES_046,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. || Additionally, older images have been used to show buildings that have changed or been destroyed.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,2,,"[[45, 60]]",0,False,N/A,[],[],,have been taken
SALSA_EXAMPLES_046,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. || Additionally, older images have been used to show buildings that have changed or been destroyed.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,1,,"[[120, 123]]",0,False,N/A,[],[],,for
SALSA_EXAMPLES_046,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. || Additionally, older images have been used to show buildings that have changed or been destroyed.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,reorder,Bad Component Reorder,Bad Reorder,,Error,Same Information,No,2,"[[0, 8]]","[[124, 134]]",0,False,N/A,[],[],The book,this book.
SALSA_EXAMPLES_046,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. || Additionally, older images have been used to show buildings that have changed or been destroyed.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Tense,ERROR COULDNT FIND,Tense,Trivial,Same Information,No,0,"[[[245, 256]], None]","[[[224, 234]], [[219, 223]]]",2,False,N/A,"[[[245, 256]], None]","[[[224, 234]], [[219, 223]]]",,
SALSA_EXAMPLES_047,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.","Around 80% of the buildings in the area were rebuilt or modified after the 1999 earthquakes, thus decreasing the effect of this quake.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[0, 5]]","[[0, 6]]",0,False,N/A,[],[],About,Around
SALSA_EXAMPLES_047,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.","Around 80% of the buildings in the area were rebuilt or modified after the 1999 earthquakes, thus decreasing the effect of this quake.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[6, 16]]","[[7, 10]]",0,False,N/A,[],[],80 percent,80%
SALSA_EXAMPLES_047,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.","Around 80% of the buildings in the area were rebuilt or modified after the 1999 earthquakes, thus decreasing the effect of this quake.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,3,"[[47, 60]]","[[45, 52]]",0,False,N/A,[],[],reconstructed,rebuilt
SALSA_EXAMPLES_047,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.","Around 80% of the buildings in the area were rebuilt or modified after the 1999 earthquakes, thus decreasing the effect of this quake.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,3,"[[64, 75]]","[[56, 64]]",0,False,N/A,[],[],retrofitted,modified
SALSA_EXAMPLES_047,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.","Around 80% of the buildings in the area were rebuilt or modified after the 1999 earthquakes, thus decreasing the effect of this quake.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,Complex Wrong,Bad Substitution,,Error,Same Information,No,1,"[[104, 112]]","[[98, 108]]",0,False,N/A,[],[],reducing,decreasing
SALSA_EXAMPLES_047,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.","Around 80% of the buildings in the area were rebuilt or modified after the 1999 earthquakes, thus decreasing the effect of this quake.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[117, 123]]","[[113, 119]]",0,False,N/A,[],[],impact,effect
SALSA_EXAMPLES_047,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.","Around 80% of the buildings in the area were rebuilt or modified after the 1999 earthquakes, thus decreasing the effect of this quake.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,Complex Wrong,Bad Substitution,,Error,Same Information,No,1,"[[132, 143]]","[[128, 134]]",0,False,N/A,[],[],earthquake.,quake.
SALSA_EXAMPLES_047,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.","Around 80% of the buildings in the area were rebuilt or modified after the 1999 earthquakes, thus decreasing the effect of this quake.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,1,,"[[14, 17]]",0,False,N/A,[],[],,the
SALSA_EXAMPLES_047,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.","Around 80% of the buildings in the area were rebuilt or modified after the 1999 earthquakes, thus decreasing the effect of this quake.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,2,,"[[93, 97]]",0,False,N/A,[],[],,thus
SALSA_EXAMPLES_048,"Once inaugurated in January 2023, she will become the first female Governor of Massachusetts as well as the first openly lesbian woman and third openly LGBT person (after Kate Brown and Jared Polis) to take office as governor of a U.S. state.","She will become the first female Governor of Massachusetts in January 2023, and the first openly lesbian governor of a U.S. state, along with the third openly LGBT person (after Kate Brown and Jared Polis).",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[93, 103]]","[[76, 79]]",0,False,N/A,[],[],as well as,and
SALSA_EXAMPLES_048,"Once inaugurated in January 2023, she will become the first female Governor of Massachusetts as well as the first openly lesbian woman and third openly LGBT person (after Kate Brown and Jared Polis) to take office as governor of a U.S. state.","She will become the first female Governor of Massachusetts in January 2023, and the first openly lesbian governor of a U.S. state, along with the third openly LGBT person (after Kate Brown and Jared Polis).",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[135, 138]]","[[131, 145]]",0,False,N/A,[],[],and,along with the
SALSA_EXAMPLES_048,"Once inaugurated in January 2023, she will become the first female Governor of Massachusetts as well as the first openly lesbian woman and third openly LGBT person (after Kate Brown and Jared Polis) to take office as governor of a U.S. state.","She will become the first female Governor of Massachusetts in January 2023, and the first openly lesbian governor of a U.S. state, along with the third openly LGBT person (after Kate Brown and Jared Polis).",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,reorder,Component-level Reorder,Good Reorder,,No Error,Same Information,No,1,"[[17, 33]]","[[59, 75]]",0,False,N/A,[],[],"in January 2023,","in January 2023,"
SALSA_EXAMPLES_048,"Once inaugurated in January 2023, she will become the first female Governor of Massachusetts as well as the first openly lesbian woman and third openly LGBT person (after Kate Brown and Jared Polis) to take office as governor of a U.S. state.","She will become the first female Governor of Massachusetts in January 2023, and the first openly lesbian governor of a U.S. state, along with the third openly LGBT person (after Kate Brown and Jared Polis).",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,reorder,Component-level Reorder,Good Reorder,,No Error,Same Information,No,1,"[[217, 242]]","[[105, 130]]",0,False,N/A,[],[],governor of a U.S. state.,"governor of a U.S. state,"
SALSA_EXAMPLES_048,"Once inaugurated in January 2023, she will become the first female Governor of Massachusetts as well as the first openly lesbian woman and third openly LGBT person (after Kate Brown and Jared Polis) to take office as governor of a U.S. state.","She will become the first female Governor of Massachusetts in January 2023, and the first openly lesbian governor of a U.S. state, along with the third openly LGBT person (after Kate Brown and Jared Polis).",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Transition,Good Structure,Transition,No Error,Same Information,No,1,"[[[0, 16]]]",[None],1,False,N/A,"[[[0, 16]]]",[None],,
SALSA_EXAMPLES_049,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","The sitcom series is about the story of Abi who gets a job at a top ad agency in Lagos. || Though she has a rough start with her superior, she gets a chance to shine at work when she is promoted to acting manager. || This happens because her manager travels to another branch.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,3,"[[44, 67]]",,0,False,N/A,[],[],(played by Bolu Essien),
SALSA_EXAMPLES_049,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","The sitcom series is about the story of Abi who gets a job at a top ad agency in Lagos. || Though she has a rough start with her superior, she gets a chance to shine at work when she is promoted to acting manager. || This happens because her manager travels to another branch.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[178, 182]]",,0,False,N/A,[],[],soon,
